,Unnamed: 0,id,correct_answer,question,answer0,answer1,answer2,numResults_answer0,numResults_answer1,numResults_answer2,numResults_Qanswer0,numResults_Qanswer1,numResults_Qanswer2,numResults_Q,numResults_Qanswer0_quoted,numResults_Qanswer1_quoted,numResults_Qanswer2_quoted,appearances_answer0,appearances_answer1,appearances_answer2
335,391,1013590416220983296,Kindling,Which of these can help significantly when building a campfire?,Kindling,We Bought a Zoo DVD,Justin Trudeau's smile,639000,350000,473000,326000,55700,27600,23900000,65500,7,4,0,0,0
336,392,1013228379536011265,Hunting,The one temple among the Seven Wonders of the Ancient World was dedicated to a goddess of what?,Wisdom,Hunting,Agriculture,43300000,235000000,115000000,545000,507000,342000,659000,444000,243000,81200,0,1,0
337,393,1013227924441399296,Taipei,Which city in East Asia boasts the largest LGBT pride parade?,Tokyo,Beijing,Taipei,91000000,26400000,13200000,42800,28200,21900,218000,42000,24800,12700,1,1,1
338,394,1013227737597833218,Gorf,What classic arcade game is composed of a series of mini games?,Gauntlet,Galaxian,Gorf,4130000,129000,52900,229000,20200,1850,2110000,41200,6460,1720,0,0,0
339,395,1013227562728919040,Christian Bale,Which of these actors has NOT played CIA analyst Jack Ryan?,Ben Affleck,Alec Baldwin,Christian Bale,5210000,4720000,3180000,481000,1570000,423000,5600000,472000,1430000,286000,0,0,0
340,396,1013227407149498368,Table tennis,In what athletic activity would you use equipment featuring “sandwich rubbers”?,Table tennis,Golf,Yoga,45600000,191000000,101000000,9,5,2,9,9,4,1,13,0,0
341,397,1013227274735415297,Beef Wellington,Which of these dishes is baked inside a pastry?,Beef Bourguignon,Beef Wellington,Beef Stroganoff,1080000,1870000,750000,5910000,677000,432000,2960000,53500,42000,78000,0,0,0
342,398,1013227133815189505,Waxing crescent,"Of the eight lunar phases, what comes directly after a new moon?",First quarter,Waxing crescent,Waning gibbous,68200000,526000,397000,1270000,55300,32200,1720000,36100,12000,15400,4,1,0
343,399,1013227003749851142,Indonesia,Which of these nations is an example of an archipelago?,Botswana,Indonesia,Afghanistan,49700000,312000000,63800000,17900,234000,50600,588000,17600,235000,48000,0,4,0
344,400,1013226858077458432,Exclamation mark,What punctuation mark indicates emphasis or high volume?,Question mark,Exclamation mark,Semicolon,204000000,2270000,1710000,211000,302000,15700,250000,10200,4500,10900,2,7,1
345,401,1013226731124281345,Coast Guard,Which of these agencies is responsible for maritime law enforcement in the US?,Beach Commanders,Coast Guard,Wave Watchers,9560000,31500000,1280000,246000,659000,30800,2190000,5,232000,9,0,12,0
346,402,1013226596008910848,Bird,Which of these creatures is usually capable of flight?,Bird,Otter,Worm,246000000,7160000,21500000,765000,72100,291000,1350000,574000,55100,111000,4,0,1
347,403,1012911876735406085,Def Jam,Which of these record labels was founded in a college dorm?,Interscope,Def Jam,Geffen,1000000,5800000,1850000,5460,144000,6140,635000,5400,6580,4900,0,5,2
348,404,1012911628742950912,Nikola Tesla,Which of these people does NOT have an element on the periodic table named after them?,Alfred Nobel,Nikola Tesla,Albert Einstein,1750000,3910000,20400000,29100,21800,288000,6380000,3630,15900,46100,0,0,0
349,405,1012911441077264384,Sydney Opera House,"What famous structure was designed by a contest winner who received 5,000 pounds?",Burj Khalifa,Sydney Opera House,Wembley Stadium,1920000,5800000,2540000,7750,267000,16100,781000,4090,5470,4670,0,7,0
350,406,1012911257668804608,Sideways,Which of these movies stars the son of a former MLB commissioner?,The Mummy,Silver Linings Playbook,Sideways,9920000,625000,6630000,18100,3520,29800,65900,5860,690,5300,0,0,0
351,407,1012911097916125184,Roses,What type of plant do winemakers put in vineyards to detect mildew in the air?,Roses,Mustard,Beets,305000000,15800000,10300000,84700,78900,9950,23500,9210,7070,2700,4,0,0
352,408,1012910903983996928,On the moon,Just over three days is the record for longest time spent by humans where?,In an elevator,On the moon,Underwater,20300000,123000000,22900000,1030000,1220000,1220000,2050000,22700,507000,340000,0,0,0
353,409,1012910772865904641,Kevin Smith,Recurring characters Jay and Silent Bob repeatedly show up in the films of what director?,Judd Apatow,Kevin Smith,Harold Ramis,456000,39300000,334000,2570,77100,1960,331000,2200,6840,1460,1,7,0
354,410,1012910651633696774,Centre,How is the word “center” typically spelled in England?,Cennter,Senter,Centre,5720,2820000,294000000,1500000,1680000,1120000,4820000,16,7090,838000,0,0,10
355,411,1012910477884776448,German,Otto von Bismarck was the first official chancellor of what empire?,Aztec,German,Ottoman,10200000,185000000,14800000,4670,29500,14500,30600,3950,29100,12000,0,16,0
356,412,1012910246547918848,Lake Ontario,"By surface area, which is the smallest of the Great Lakes?",Lake Erie,Lake Huron,Lake Ontario,7000000,2730000,20500000,493000,300000,53900,1240000,56400,27100,9520,1,0,3
357,413,1012910111319314432,E Pluribus Unum,What Latin phrase is written on most US currency?,E Pluribus Unum,In-A-Gadda-Da-Vida,Bawitdaba,333000,44900,17500,11500,9010,640,1260000,7840,2830,521,5,0,0
358,414,1012909970474655744,Ice hockey,Which of these sports uses a puck?,Ice hockey,Baseball,Horse racing,30900000,81300000,51200000,440000,372000,97700,1290000,329000,342000,38700,9,1,0
359,415,1012881442353897473,Dr. J,Which of these players was an All-Star every year he played in the NBA?,AI,Dr. J,Shaq,274000000,173000000,2300000,2610000,4650000,856000,13800000,1950000,35900,475000,2,0,0
360,416,1012881153647357952,Germany,"In women’s soccer, what nation is second to the US in combined World Cup wins and Olympic golds?",Brazil,Germany,Norway,208000000,368000000,82800000,252000,328000,70100,563000,186000,217000,55700,0,0,0
361,417,1012880960742969346,New York City,Which city’s major marathon comes last in the calendar year?,Chicago,Boston,New York City,140000000,96300000,371000000,427000,474000,601000,922000,425000,395000,80400,1,4,10
362,418,1012880349221785600,Brooks Koepka,Who was the last golfer to win the same major in back-to-back years?,Brooks Koepka,Bubba Watson,Tiger Woods,72900,577000,31600000,26200,61000,1710000,34500000,20000,27700,667000,0,0,3
363,419,1012879965040365569,Kevin Durant,Which of these Warriors is currently a potential free agent for the upcoming season?,Kevin Durant,Steph Curry,Klay Thompson,8030000,2080000,715000,281000,305000,34300,1690000,74000,24200,24600,1,0,1
364,420,1012879793283653632,Stolen bases,Which stat is NOT considered part of the classic “triple crown” in baseball?,Stolen bases,RBI,Batting average,7390000,5590000,2690000,12400,1640,11700,33000,1630,1480,3190,0,0,0
365,421,1012879539649830912,Curling,In which of these sporting events do competitors use a broom during game play?,Curling,Ski jumping,400m hurdles,47000000,3670000,326000,156000,71300,1190,463000,23800,1660,185,25,0,0
366,422,1012879391557287941,Bowling,What sport has a maximum score of 300?,Basketball,Bowling,Golf,85200000,49000000,191000000,1040000,844000,2830000,7390000,759000,507000,2440000,0,14,0
367,423,1012866214887088128,Casablanca,"Of these classic films, which has the shortest running time?",Some Like It Hot,Casablanca,Sunset Boulevard,622000000,15600000,6760000,1830000,80800,489000,4620000,21100,77900,13000,0,0,0
368,424,1012865997756354560,Innit,Which extremely British word has NOT been named a UK Word of the Year by Oxford Dictionaries?,Omnishambles,Bovvered,Innit,13000,15200,209000,255,819,13000,1460000,238,187,3870,0,0,0
369,425,1012865863668719616,Orlando Bloom,The group of robbers known as the Bling Ring stole from which of these actors?,Mischa Barton,Orlando Bloom,Nicole Richie,1110000,5460000,3540000,5000,35900,37800,76200,3310,24500,4500,0,2,0
370,426,1012865694525018112,Nicki Minaj,"Who is the “girl” in Drake’s famous lyric, “Is that a world tour or your girl’s tour?”",Nicki Minaj,Beyoncé,Cardi B,18100000,27600000,10800000,109,59,27,168,105,35,36,5,0,0
371,427,1012865570428026880,Caricaturist,"Who did Napoleon reportedly say did ""more than all the armies in Europe"" to bring him down?",Mistress,Singer,Caricaturist,18900000,177000000,439000,2,3,5,5,1,1,7,0,0,5
372,428,1012865438387245056,John Glenn,Who was NOT one of the astronauts on the trip for the first moon landing?,Michael Collins,John Glenn,Buzz Aldrin,29900000,18600000,631000,633000,536000,67900,1860000,26400,25900,65800,0,0,3
373,429,1012864927487418369,1 dollar,What unit of US currency is associated with the coin bearing Sacagawea’s image?,2 dollars,1 dollar,50 cents,134000000,133000000,44400000,1990,1990,1800,2180,45,105,230,0,1,0
374,430,1012864802346106880,555,Fake movie and TV phone numbers are known for having what three digits?,555,321,888,55700000,65700000,79600000,54500,75300,50100,2250000,43600,66300,42200,10,0,0
375,431,1012864624205721600,Ultraviolet radiation,Sunglasses with UV protection help keep you safe from what?,Ultraviolet radiation,University of Vermont,Underwater vermin,3310000,10900000,23400,343000,365000,51300,2540000,21900,10700,0,1,0,0
376,432,1012864480198512640,Igloo,Which of these words describes a house made out of snow?,Igloo,Waterloo,Skip to my loo,3400000,10700000,1480000,48300,75300,6210000,5250000,41100,66300,162,4,0,0
377,433,1012850536905920512,Kylie Jenner,Who posted the most-liked photo in Instagram’s history thus far?,Cristiano Ronaldo,Kylie Jenner,Beyoncé,25600000,22500000,27600000,487000,1520000,1900000,36600000,302000,1430000,651000,0,2,0
378,434,1012850293510496258,R,"In American Sign Language, what letter of the alphabet looks like you’re wishing for good luck?",X,W,R,1660000000,1210000000,1030000000,543000,653000,475000,806000,513000,467000,465000,1,39,151
379,435,1012850093693833216,Alaska,What US state is home to more active volcanoes than any other?,Washington,Hawaii,Alaska,168000000,77600000,48800000,850000,690000,400000,2440000,781000,590000,357000,0,8,4
380,436,1012849928274620417,Ohm,What electrical unit is represented by the Greek letter Omega?,Ohm,Volt,Amp,15300000,38300000,93300000,40800,40300,41800,98800,12700,20800,26700,15,1,1
381,437,1012849750486540288,Kayfabe,"In wrestling, what term refers to pretending that scripted theatrics are totally real?",Gas,Kayfabe,House show,218000000,96000,755000000,1760,68,2160,2180,1500,43,13,1,7,0
382,438,1012849593686659073,Tom Hanks,Which of these celebrities won back-to-back acting Oscars in the 1990s?,Leonardo DiCaprio,Will Smith,Tom Hanks,8870000,174000000,14200000,742000,1330000,582000,5070000,654000,85400,424000,0,0,0
383,439,1012849390753640449,Wrist,What body part are cufflinks worn next to?,Neck,Waist,Wrist,220000000,96000000,44500000,951000,587000,351000,522000,699000,487000,260000,3,0,0
384,440,1012849251997675520,Glue,What sticky substance is often used to repair broken items?,Old shoe,Irish stew,Glue,128000000,1580000,36100000,965000,52600,1680000,114000,5320,1170,681000,0,0,7
385,441,1012548877575184385,Station Eleven,Which of these novels is NOT known for having an unreliable narrator?,Gone Girl,The Girl on the Train,Station Eleven,119000000,92800000,9730000,245000,249000,187000,902000,5050,5430,696,0,0,0
386,442,1012548511777415168,Argentina,Which of these national flags combines a design element with three horizontal stripes?,Argentina,Armenia,Austria,198000000,46000000,103000000,53800,23000,68500,583000,44900,14800,56500,0,0,0
387,443,1012548201604317184,Molasses Swamp,Which of these was a hazard in older editions of the game Candy Land?,Rock Candy Slide,Malted Milk Falls,Molasses Swamp,39200000,609000,38400,311000,24700,9730,249000,2,2,142,0,0,0
388,444,1012548033479880704,Vin Diesel,Which of these muscle-bound action stars has a twin?,Vin Diesel,Dwayne Johnson,John Cena,14200000,21900000,17700000,27600,1220000,1250000,1570000,9010,9970,1230000,0,0,0
389,445,1012547754529304578,Platypus,Which of these animals is known for its ability to detect electricity?,Cat,Platypus,Zebra,356000000,1650000,30300000,34900000,70400,1300000,3970000,31100000,65500,1070000,4,3,0
390,446,1012547606503927808,Walk,"If a baseball umpire calls four pitches in an at-bat as “balls,” what is the ruling?",Lope,Walk,Stride,2390000,388000000,7850000,17400,54600,13700,59700,2420,48600,9530,0,6,0
391,447,1012547461141946369,Screwdriver,A cocktail of vodka and orange juice is named for what tool?,Allen wrench,Power drill,Screwdriver,2030000,30800000,8180000,297000,333000,264000,653000,282,805,11800,0,0,9
392,448,1012547341906272258,East,In what general direction does the sun rise?,East,South,North West,363000000,421000000,328000000,9630000,5070000,2980000,6210000,8370000,3600000,405000,5,2,0
393,449,1012547225728274433,Roads,What do cars typically drive on?,Sidewalks,Telephone wires,Roads,20300000,13400000,465000000,1280000,1260000,13300000,20000000,467000,14000,2930000,0,0,1
394,450,1012508789948538880,"Well, I’m back.",What is the last line of the last “Lord of the Rings” film?,I’m glad you’re with me.,Follow me.,"Well, I’m back.",29400000,836000000,383000000,1040000,1230000,1570000,2620000,524,83200,9610,0,0,0
395,451,1012508478206808064,The Shallows,Which of these ocean-themed movies features a bird named after an ’80s action star?,Finding Nemo,Deep Blue Sea,The Shallows,4980000,39800000,16000000,44000,695000,53700,824000,16600,6750,4080,0,0,0
396,452,1012508054988959744,La Dolce Vita,The word “paparazzi” came directly from what classic Italian movie?,Cinema Paradiso,The Bicycle Thief,La Dolce Vita,6710000,843000,17100000,36500,23400,15300,97700,2400,383,7310,0,0,6
397,453,1012507323095543810,The Devil Wears Prada,Famed costume designer Patricia Field worked on which of these films?,The Devil Wears Prada,Batman and Robin,Zoolander,1170000,10900000,674000,61700,81800,8840,2170000,11800,8160,8680,4,0,0
398,454,1012507154950049793,Eye of the Tiger,Which of these songs was featured in a “Rocky” movie?,Eye of the Tiger,You’re the Best,Under Pressure,35700000,382000000,78300000,564000,1550000,536000,2640000,41100,277000,56700,0,0,0
399,455,1012507025979387906,Owls,What creatures act as the postal service in the “Harry Potter” films?,Owls,Dragons,Goblins,42900000,149000000,8770000,144000,400000,37200,731000,39600,101000,18000,4,0,0
400,456,1012506853832581121,Tornado,"In “The Wizard of Oz,” what takes Dorothy to Oz?",Party of elves,Tornado,DeLorean,2740000,21100000,2860000,32200,48200,5320,555000,3,36000,5210,0,1,0
401,457,1012506726027931649,Wakanda,What imaginary African nation is ruled by the comic book hero Black Panther?,Dinotopia,Wakanda,Canada,108000,1600000,458000000,2330,5370,50100,71100,2330,5080,44200,0,8,0
402,458,1012487844236070913,Wrecking Crew,Which NES game was NOT playable with the ROB accessory?,Stack-Up,Gyromite,Wrecking Crew,44200000,10200,918000,207000,829,15200,847000,3720,775,1360,0,0,0
