,id,correct_answer,question,answer0,answer1,answer2
1666,983421108253790208,2,Which of these is the name of a real chemical element?,Byzantium,Adamantium,Titanium
1667,983420932634095617,2,"When in flight, what letter of the alphabet do migrating geese most commonly form?",T,X,V
1668,983420782620610560,1,Which of these is designed to make easily erasable marks?,Tattoo needle,Pencil,Permanent marker
1669,983420463899643905,0,Which of the following is a US state?,Louisiana,Florizona,Texylvania
1670,983420319548440576,0,What are pocket calculators traditionally used for?,Arithmetic,Blending smoothies,Dispensing legal advice
1671,983151015871598592,0,Which of these classic novels has the longest first sentence?,The Old Man and the Sea,The Sound and the Fury,The Great Gatsby
1672,983150758957932544,2,Which singer does NOT have a star on the Hollywood Walk of Fame?,Janet Jackson,Celine Dion,Madonna
1673,983150601826717697,2,A famous 1977 FBI sting to unmask KGB operatives had what curious name?,Moscow-Mule,Fancy-Bear,Lemon-Aid
1674,983150395924058112,0,Which of these iconic mountains sits at the southernmost latitude?,Mount Everest,K2,Mount Fuji
1675,983150217141870592,0,"By definition, aleatoric music is considered to be what?",Random,Cinematic,Mournful
1676,983150022085828608,2,The titles of most Sherlock Holmes stories begin with what three words?,The Mystery of,The Case of,The Adventure of
1677,983149852367441920,2,"When spelled out, what is the only number whose letters appear in alphabetical order?",11,4,40
1678,983149614340694017,1,A restaurant dish that is prepared when you order it is said to be cooked how?,A la plancha,A la minute,A la carte
1679,983149416562544640,0,What is the capital of Australia?,Canberra,Melbourne,Sydney
1680,983149245657239552,1,Which of these professionals is most likely to claim to have ESP?,Lifeguard,Psychic,Gym teacher
1681,983148965867741185,0,"In the Bible, Moses came down from Mount Sinai with tablets containing what?",10 commandments,20 coupons,6000 unread emails
1682,983148801513975808,0,Bonnie &amp; Clyde were wanted by police for committing what crime?,Bank robbery,Excessive PDA,Destination wedding
1683,982787847626293248,2,The Beatles song “Glass Onion” does NOT refer to which earlier Beatles song?,I Am the Walrus,Lady Madonna,A Day in the Life
1684,982787471841820673,2,“Sphenopalatine ganglioneuralgia” is the scientific term for what?,Severe embarrassment,Absentmindedness,Ice cream headache
1685,982787285455425536,0,Which of these is the name of an actual ceremonial county in  England?,Buckinghamshire,Windsorshire,Westminstershire
1686,982787139887824896,0,Which of these terms is used to refer to one nautical mile per hour?,Knot,League,Fathom
1687,982786993573826560,0,Where will you find the only Ivy League university named after the state it is in?,Pennsylvania,Massachusetts,Connecticut
1688,982786848111153152,1,Which sport does NOT use an official who is officially referred to as a “referee”?,Hockey,Baseball,Football
1689,982786697120440320,2,"Created in a 1970 contest, the universal recycling symbol depicts what?",Crumpled-up paper,Tree inside a circle,Three arrows
1690,982786551066386432,0,Newborn flamingoes are typically what color?,Light gray,Pale green,Dark red
1691,982786400532795392,0,What state is home to the tallest mountain peak in the US?,Alaska,Massachusetts,Florida
1692,982786265027366912,2,Which is a consequence of letting iron get wet?,Common cold,Shrinkage,Rust
1693,982786055865864192,0,What is the main ingredient in sawdust?,Wood,Freon,Potatoes
1694,982426133529579520,2,A son of Rutherford B. Hayes co-founded a company that invented what household item?,Brillo pad,Vacuum cleaner,D battery
1695,982425827123060743,1,Ransom Riggs’s debut novel was adapted into a movie by what director?,Richard Linklater,Tim Burton,Guillermo del Toro
1696,982425650224156675,2,The name of the famous satellite “Sputnik” roughly translates to what?,Sky walker,View tomorrow,Travel companion
1697,982425449023311872,2,Eggs Benedict made with crab meat instead of ham is commonly known as what?,Eggs Juno,Eggs Poseidon,Eggs Neptune
1698,982425274489896960,2,"To Londoners, the board game Americans know as “Clue” is known as what?",Cluewho,Cluetime,Cluedo
1699,982425082604683264,1,Which of these common food additives comes from the ocean?,Guar gum,Carrageenan,Pectin
1700,982424894477565952,1,Which US state has a capital city with an American Indian name?,Arizona,Florida,North Dakota
1701,982424715838083072,0,Which of the five main human senses primarily relies on papillae?,Taste,Sight,Hearing
1702,982424564113264640,2,Which magazine is known for its annual ranking of the 400 wealthiest Americans?,Financial Times,Fortune,Forbes
1703,982424371288518656,2,Which of these names also refers specifically to a male duck?,Meek,Mill,Drake
1704,982424228694720512,2,What advice would you most likely get from an orthodontist?,Dye your hair,Finish that screenplay,Floss regularly
1705,982424079968948224,1,What is applied to unpopped corn to pop it?,Peer pressure,Heat,Nail polish
1706,982335415930773504,2,Which of these candies was introduced first?,Life Savers,Charleston Chew,Tootsie Rolls
1707,982334691062833152,2,Which state’s most populated city has the most people?,Colorado,Maryland,Ohio
1708,982334517926158336,2,Which author’s breakout success was an essay about working at Macy’s?,David Eggers,David Foster Wallace,David Sedaris
1709,982334353891000321,2,"The voice of what “Toy Story” character also played the titular role in ""Sully""?",Slinky Dog,Buzz Lightyear,Woody
1710,982334169366827008,2,Which of these European nations currently has a king?,Finland,Austria,Belgium
1711,982334013351387136,2,Which of these Ivy League schools is situated farthest north?,Brown,Cornell,Dartmouth
1712,982333623784308736,0,"By definition, people who are somnambulists do what?",Walk in their sleep,Eat at their desks,Work from home
1713,982333370658164737,0,The chief judge of the US Supreme Court is called what?,Chief Justice,Chief Moose,Chief Wiggum
1714,982333222351753216,1,"According to a famous saying, “a journey of a thousand miles begins with a single” what?",Energy drink,Step,Ride-hailing app
1715,982063647039066112,2,Which of these sports typically uses the heaviest standard ball?,Cricket,Baseball,Fast-pitch softball
1716,982063331908472832,2,Michael Douglas’s first Oscar was for a film set where?,Investment Bank,Battlefield,Mental Institution
1717,982063137779138561,0,Who was NOT a model for Grant Wood’s painting American Gothic?,Wood's grocer,Wood’s sister,Wood's dentist
1718,982062937698373633,1,"If an event is biennial, how many times will it happen in a decade?",Ten,Five,Twenty
1719,982062733809078272,2,What ’70s sitcom had a theme song composed by Quincy Jones?,Good Times,What’s Happening!!,Sanford &amp; Son
1720,982062541638692864,0,Whose work would you be most likely to learn more about on https://t.co/wIN6SjdXeh?,Robert Cray,Bob &amp; Ray,Bobby Flay
1721,982062320250650624,2,Which of these is NOT one of the Benelux nations?,Belgium,Netherlands,Liechtenstein
1722,982062171583582208,1,"What rapper starred in the movie that made “Bye, Felicia” a catchphrase?",Will Smith,Ice Cube,Eminem
1723,982061945602871297,1,How long is a single term for a US senator?,Two years,Six Years,Eight years
1724,982061806230351872,1,What word is typically used to refer to a serving of ribs?,Cob,Rack,Hoist
1725,982061670632747008,2,Which of these is a common type of flying insect?,Fumblebee,Mumblebee,Bumblebee
1726,982061536016523266,2,Which of these are commonly worn to bed?,Oven mitts,Overalls,Pajamas
1727,981972669297057792,2,The Declaration of Independence was NOT signed by which of these people?,John Adams,Josiah Bartlett,George Washington
1728,981972393970237440,1,Which of these desserts gets its name from a very old term for “small sausage”?,Cobbler,Pudding,Trifle
1729,981972219046834176,1,"In the 1990s, a Texas county designated what as its official phone greeting?",Howdy,Heaven-o,Ahoy-hoy
1730,981972047969619968,0,Which of these movies did NOT win an Academy Award for Best Original Song?,Footloose,Flashdance,Dirty Dancing
1731,981972026930946050,1,What curious shape has NASA observed on the planet Saturn’s northernmost point?,Dodecahedron,Hexagon,Triangle
1732,981971724374806528,2,Which of these words is considered a contronym?,Waste,Dart,Seed
1733,981971335923601408,2,"According to the cartoon's theme song, what made Clifford the Big Red Dog so big?",Acromegaly,Radiation,Emily Elizabeth's love
1734,981970930875420673,1,The Golden Globe Awards are put on by what association?,Harlem Globetrotters,Hollywood Foreign Press,Justice League
1735,981970803800576002,0,"Humorous clips of mishaps in radio, TV and movies are known as what?",Bloopers,Chump-ups,Squeeblets
1736,980975729549733888,0,In which of the following musicals does the first Holy Roman Emperor appear?,Pippin,Spamalot,Man of La Mancha
1737,980975486393253891,0,Which of these two-dimensional shapes has the most sides?,Chiliagon,Octadecagon,Enneadecagon
1738,980975283418337280,2,In 1982 U.S. regulators began allowing American trains to phase out what?,Ham radios,Smoking cars,Cabooses
1739,980975140937916416,1,Which of these video game consoles was released first?,Sony PlayStation,Sega Saturn,Game Boy Color
1740,980975001112281093,2,Which of these demonstrates heliotropism?,Polarized sunglasses,Suntan lotion,Sunflowers
1741,980974796048683008,0,Henry David Thoreau’s “Walden” detailed his cabin life in which state?,Massachusetts,Vermont,New Hampshire
1742,980974656055398401,2,Pink Floyd’s “Dark Side of the Moon” most famously syncs with what movie?,The Empire Strikes Back,Apollo 13,The Wizard of Oz
1743,980974486198636545,0,Which of these is a common synonym for instructional?,Didactic,Diametric,Diacritic
1744,980974358175932419,0,"On a map, Italy is often said to resemble what everyday item?",Boot,Catcher's mitt,Wine glass
1745,980974230320943104,0,The area where one practices Japanese martial arts is often called what?,Dojo,Department of Justice,DJ Tanner’s house
1746,980974096723972096,2,The phrase “hit the hay” generally means you are about to do what?,Speak in tongues,Slamdance,Sleep
1747,980885428709490689,2,The title of a 1975 best-seller by Stephen King appears in the lyrics of what hip-hop hit?,99 Problems,Anaconda,Lose Yourself
1748,980885128632328192,2,Which of these is NOT an ongoing award given to professional cartoonists?,Harvey,Reuben,Segar
1749,980884886658715649,2,A 1939 Supreme Court decision ruled against workers taking part in what kind of strike?,Walkout,Labor slowdown,Sit-down
1750,980884782505742337,2,Project Star Gate was once a secret government program researching what?,Cryptozoology,Ghosts,ESP
1751,980884539961724928,1,What band gets its name from an autobiography by an itinerant Welsh poet?,Pink Floyd,Supertramp,Traveling Wilburys
1752,980884506646384642,0,What company’s New York Stock Exchange symbol is simply its name in all capitals?,IBM,Nike,Visa
1753,980884187879223297,0,Tenzing Norgay is credited as one of the first two men to reach what place?,Top of Mt. Everest,South Pole,North Pole
1754,980884043339268096,1,What ingredient is the difference between vanilla ice cream and French vanilla ice cream?,Crème fraîche,Egg yolk,Rum
1755,980883889370562561,2,Las Vegas welcomes visitors with an iconic sign that declares the city is what?,Historic,Scenic,Fabulous
1756,980883746441359360,0,What day of the week is named for the moon?,Monday,Wednesday,Thursday
1757,980883611128909825,0,Which of these is a common type of truck?,Pick-up,Put-down,Leave-there
1758,980883491591196678,0,Ignoring someone is also known as “giving them the cold” what?,Shoulder,Pudding,Goblin
1759,980614713334738944,0,"According to an infamous ’80s hoax, April Fools’ Day was created by a Roman court jester named what?",Kugel,Constantine,Boskin
